"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Pycnopodia helianthoides","2026-01-25 20:17:00 -0800","","Mason County, WA, USA",47.5699127805,-123.0126156556,"","Sunflower Sea Star","https://www.inaturalist.org/observations/336315889","https://inaturalist-open-data.s3.amazonaws.com/photos/611132039/medium.jpg","lbell4",336315889,"Sunflower Sea Star","Animalia",47673,1,0,"2026/01/25 8:17 PM","2026-01-25","2026-01-26 04:17:00 UTC","Pacific Time (US & Canada)",61,61,"","open","false","","",7463385,"","2026-01-27 04:20:19 UTC","2026-01-27 04:37:39 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2023-05-14 13:34:00 -0700"," A single specimen observed during dive. Approx. 30 across.","Sechelt Inlet, BC, Canada",49.6036432304,-123.78849643,"British Columbia, Sechelt Inlet, Sunflower Star","Sunflower Sea Star","https://www.inaturalist.org/observations/336270148","https://inaturalist-open-data.s3.amazonaws.com/photos/611037935/medium.jpg","neilmcdaniel",336270148,"Sunflower Sea Star","Animalia",47673,2,0,"2023/05/14 1:34 PM","2023-05-14","2023-05-14 20:34:00 UTC","America/Vancouver",8,8,"","open","false","","",66282,"Neil McDaniel","2026-01-26 20:00:21 UTC","2026-01-27 19:52:05 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2011-07-12 13:42:00 -0700","","Sechelt, Britisch-Kolumbien, Kanada",49.549764,-123.761875,"Kanada 2011, Reise, Seesterne, Tiere","Sunflower Sea Star","https://www.inaturalist.org/observations/336071018","https://static.inaturalist.org/photos/610641888/medium.jpg","thomashecht",336071018,"Pycnopodia helianthoides","Animalia",47673,1,0,"2011/07/12 13:42","2011-07-12","2011-07-12 20:42:00 UTC","America/Vancouver",NA,NA,"","open","false","","",10044579,"Thomas Hecht","2026-01-25 09:46:10 UTC","2026-01-25 13:07:55 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2026-01-24 00:00:00 -0800","","Capital Regional District, BC, Canada",48.3414128439,-123.7203505263,"","Sunflower Sea Star","https://www.inaturalist.org/observations/336048745","https://inaturalist-open-data.s3.amazonaws.com/photos/610599105/medium.jpg","coldcomfort",336048745,"Sunflower Sea Star","Animalia",47673,1,0,"2026-01-24","2026-01-24","","America/Vancouver",3608,3608,"","open","false","gps","gps",9948819,"","2026-01-25 04:47:40 UTC","2026-01-26 08:59:20 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2026-01-17 14:12:00 -0900","","Sitka, AK, USA",57.0806410788,-135.4256137773,"","Sunflower Sea Star","https://www.inaturalist.org/observations/335779897","https://inaturalist-open-data.s3.amazonaws.com/photos/610056929/medium.jpg","paul_norwood",335779897,"Sunflower Sea Star","Animalia",47673,3,0,"2026/01/17 2:12 PM","2026-01-17","2026-01-17 23:12:00 UTC","America/Sitka",61,61,"","open","false","","",25990,"Paul Norwood","2026-01-23 01:58:11 UTC","2026-01-23 05:02:04 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2026-01-21 12:44:11 -0800","","Rest - A - While Mobile Home Park, Washington, United States",47.440903,-123.115323,"_DSC6219.jpg","Sunflower Sea Star","https://www.inaturalist.org/observations/335728514","https://static.inaturalist.org/photos/609958566/medium.jpg","diverdan55",335728514,"Sunflower Sea Star","Animalia",47673,1,0,"2026-01-21 12:44:11","2026-01-21","2026-01-21 20:44:11 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","","",7629798,"Daniel Hershman","2026-01-22 17:01:42 UTC","2026-01-22 17:06:41 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Pycnopodia helianthoides","2025-04-22 11:38:00 -0700","Browning Pass, BC, Canada","Browning Pass, BC, Canada",50.842774857,-127.6486066783,"2025, BC, Canada, Dive, Vancouver Island","Sunflower Sea Star","https://www.inaturalist.org/observations/335299087","https://inaturalist-open-data.s3.amazonaws.com/photos/609084092/medium.jpg","johndreynolds",335299087,"Sunflower Sea Star","Animalia",47673,2,0,"2025/04/22 11:38 AM","2025-04-22","2025-04-22 18:38:00 UTC","America/Vancouver",60,60,"","open","false","","",459348,"John D Reynolds","2026-01-19 01:34:18 UTC","2026-01-19 03:36:05 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2026-01-18 11:13:00 -0800","","Twin Islands Dock",49.3487089623,-122.8907798755,"","Sunflower Sea Star","https://www.inaturalist.org/observations/335298992","https://inaturalist-open-data.s3.amazonaws.com/photos/609082616/medium.jpg","sea_shellby",335298992,"Sunflower Sea Star","Animalia",47673,1,0,"2026/01/18 11:13 AM","2026-01-18","2026-01-18 19:13:00 UTC","America/Vancouver",50,50,"","open","false","","",2811227,"Shelby Connelly","2026-01-19 01:34:01 UTC","2026-01-21 20:48:30 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2012-07-07 15:52:00 -0700","","James Bay, Victoria, BC, Canada",48.4161166667,-123.3866972222,"","Sunflower Sea Star","https://www.inaturalist.org/observations/335279152","https://inaturalist-open-data.s3.amazonaws.com/photos/609047024/medium.jpg","djholland2022",335279152,"Sunflower Sea Star","Animalia",47673,1,0,"2012/07/07 3:52 PM","2012-07-07","2012-07-07 22:52:00 UTC","America/Vancouver",1,1,"","open","false","","",5461681,"","2026-01-18 22:45:25 UTC","2026-01-18 23:54:58 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2026-01-18 06:21:22 -0800","","Sooke, BC, Canada",48.3413546787,-123.7122314796,"","Sunflower Sea Star","https://www.inaturalist.org/observations/335209858","https://inaturalist-open-data.s3.amazonaws.com/photos/608913539/medium.jpg","fgreen",335209858,"Sunflower Sea Star","Animalia",47673,1,0,"2026-01-18 06:21:22","2026-01-18","2026-01-18 14:21:22 UTC","America/Vancouver",56,56,"","open","false","gps","gps",1807384,"","2026-01-18 13:45:11 UTC","2026-02-03 03:43:51 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2026-01-17 11:52:00 -0800","","Sooke, BC, Canada",48.3424312804,-123.7116246298,"","Sunflower Sea Star","https://www.inaturalist.org/observations/335182212","https://inaturalist-open-data.s3.amazonaws.com/photos/608857368/medium.jpg","coldcomfort",335182212,"Sunflower Sea Star","Animalia",47673,1,0,"2026-01-17 11:52:00","2026-01-17","2026-01-17 19:52:00 UTC","America/Vancouver",178,178,"","open","false","gps","gps",9948819,"","2026-01-18 07:52:36 UTC","2026-01-18 09:53:06 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2025-09-22 09:13:00 -0700","","Mount Waddington, BC, Canada",50.84268,-127.64741,"Nikonos RS13","Sunflower Sea Star","https://www.inaturalist.org/observations/335025235","https://inaturalist-open-data.s3.amazonaws.com/photos/608540122/medium.jpg","milesuw",335025235,"Sunflower Sea Star","Animalia",47673,2,0,"2025/09/22 9:13 AM","2025-09-22","2025-09-22 16:13:00 UTC","America/Vancouver",NA,NA,"","open","false","","",9891670,"Chris Miles","2026-01-17 03:53:38 UTC","2026-01-17 04:29:02 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2026-01-10 18:05:00 -0800","","Strathcona, BC, Canada",50.0423282812,-125.2478705615,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334538224","https://inaturalist-open-data.s3.amazonaws.com/photos/607543270/medium.jpg","badgers",334538224,"Sunflower Sea Star","Animalia",47673,4,0,"2026/01/10 6:05 PM","2026-01-10","2026-01-11 02:05:00 UTC","America/Vancouver",31,31,"","open","false","","",4445983,"Katherine Panfilova","2026-01-12 22:18:50 UTC","2026-01-13 00:16:03 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2026-01-11 20:22:00 -0800","Screenshot","Capital Regional District, BC, Canada",48.32557285,-123.6704210351,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334513461","https://inaturalist-open-data.s3.amazonaws.com/photos/607489398/medium.jpg","abigailcarmichael",334513461,"Sunflower Sea Star","Animalia",47673,2,0,"2026/01/11 8:22 PM","2026-01-11","2026-01-12 04:22:00 UTC","America/Vancouver",8,8,"","open","false","","",8632878,"Abigail","2026-01-12 18:15:19 UTC","2026-01-26 06:47:12 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2013-10-14 15:41:00 -0700","First and last wasted star I saw (pycnos disappeared within just a few months), scuba, 25fsw","Monterey, CA, USA",36.61261876,-121.8965794559,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334279451","https://inaturalist-open-data.s3.amazonaws.com/photos/607014680/medium.jpg","underwaterpat",334279451,"Sunflower Sea Star","Animalia",47673,1,0,"2013/10/14 3:41 PM","2013-10-14","2013-10-14 22:41:00 UTC","Pacific Time (US & Canada)",57,57,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-10 23:49:46 UTC","2026-01-11 00:10:23 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2012-07-11 15:41:00 -0700","scuba, 35fsw","Monterey, CA, USA",36.6115801302,-121.8951445349,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334279448","https://inaturalist-open-data.s3.amazonaws.com/photos/607014218/medium.jpg","underwaterpat",334279448,"Sunflower Sea Star","Animalia",47673,1,0,"2012/07/11 3:41 PM","2012-07-11","2012-07-11 22:41:00 UTC","Pacific Time (US & Canada)",12,12,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-10 23:49:46 UTC","2026-01-11 01:11:13 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2014-07-09 15:41:00 -0700","scuba, 20fsw, night","Monterey, CA, USA",36.610187924,-121.8934131729,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334279447","https://inaturalist-open-data.s3.amazonaws.com/photos/607013620/medium.jpg","underwaterpat",334279447,"Sunflower Sea Star","Animalia",47673,1,0,"2014/07/09 3:41 PM","2014-07-09","2014-07-09 22:41:00 UTC","Pacific Time (US & Canada)",138,138,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-10 23:49:45 UTC","2026-01-11 00:09:23 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2013-07-13 15:41:00 -0700","scuba, 40fsw","Monterey, CA, USA",36.6117244491,-121.8948513425,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334279445","https://inaturalist-open-data.s3.amazonaws.com/photos/607012960/medium.jpg","underwaterpat",334279445,"Sunflower Sea Star","Animalia",47673,1,0,"2013/07/13 3:41 PM","2013-07-13","2013-07-13 22:41:00 UTC","Pacific Time (US & Canada)",51,51,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-10 23:49:45 UTC","2026-01-11 00:10:00 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2013-07-02 10:39:00 -0700","scuba, 40fsw","Monterey County, CA, USA",36.5386303005,-121.9320112557,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334242348","https://inaturalist-open-data.s3.amazonaws.com/photos/606939555/medium.jpg","underwaterpat",334242348,"Sunflower Sea Star","Animalia",47673,1,0,"2013/07/02 10:39 AM","2013-07-02","2013-07-02 17:39:00 UTC","Pacific Time (US & Canada)",260,260,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-10 18:41:00 UTC","2026-02-03 03:43:41 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2012-06-27 10:34:00 -0700","scuba, 50fsw","Monterey County, CA, USA",36.5275601836,-121.9271742663,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334241737","https://inaturalist-open-data.s3.amazonaws.com/photos/606938281/medium.jpg","underwaterpat",334241737,"Sunflower Sea Star","Animalia",47673,1,0,"2012/06/27 10:34 AM","2012-06-27","2012-06-27 17:34:00 UTC","Pacific Time (US & Canada)",113,113,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-10 18:35:49 UTC","2026-01-10 22:02:14 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2012-03-12 10:24:00 -0700","scuba, 40fsw","Monterey County, CA, USA",36.06859169,-121.6006051158,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334240486","https://inaturalist-open-data.s3.amazonaws.com/photos/606936077/medium.jpg","underwaterpat",334240486,"Sunflower Sea Star","Animalia",47673,1,0,"2012/03/12 10:24 AM","2012-03-12","2012-03-12 17:24:00 UTC","Pacific Time (US & Canada)",103,103,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-10 18:26:30 UTC","2026-01-10 23:54:39 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2015-01-20 19:20:00 -0800","Scuba, 30fsw, night","Monterey, CA, USA",36.6103324179,-121.8936416604,"","Sunflower Sea Star","https://www.inaturalist.org/observations/334240084","https://inaturalist-open-data.s3.amazonaws.com/photos/606935079/medium.jpg","underwaterpat",334240084,"Sunflower Sea Star","Animalia",47673,1,0,"2015/01/20 7:20 PM","2015-01-20","2015-01-21 03:20:00 UTC","Pacific Time (US & Canada)",164,164,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-10 18:22:25 UTC","2026-01-10 23:21:36 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2025-04-19 09:50:00 -0700","Hoody Nudi Bay, Browning Pass, BC, Canada","Hoody Nudi Bay, Browning Pass, BC, Canada",50.8431659561,-127.648360123,"2025, BC, Canada, Vancouver Island","Sunflower Sea Star","https://www.inaturalist.org/observations/334170378","https://inaturalist-open-data.s3.amazonaws.com/photos/606786651/medium.jpg","johndreynolds",334170378,"Sunflower Sea Star","Animalia",47673,1,0,"2025/04/19 9:50 AM","2025-04-19","2025-04-19 16:50:00 UTC","America/Vancouver",60,60,"","open","false","","",459348,"John D Reynolds","2026-01-10 03:51:37 UTC","2026-01-10 04:04:45 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2025-04-19 09:19:00 -0700","Hoody Nudi Bay, Browning Pass, BC, Canada","Hoody Nudi Bay, Browning Pass, BC, Canada",50.8431659561,-127.648360123,"2025, BC, Canada, Vancouver Island","Sunflower Sea Star","https://www.inaturalist.org/observations/334170297","https://inaturalist-open-data.s3.amazonaws.com/photos/606786360/medium.jpg","johndreynolds",334170297,"Sunflower Sea Star","Animalia",47673,1,0,"2025/04/19 9:19 AM","2025-04-19","2025-04-19 16:19:00 UTC","America/Vancouver",60,60,"","open","false","","",459348,"John D Reynolds","2026-01-10 03:51:22 UTC","2026-01-10 04:06:09 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2025-04-19 09:07:00 -0700","Hoody Nudi Bay, Browning Pass, BC, Canada","Hoody Nudi Bay, Browning Pass, BC, Canada",50.8431659561,-127.648360123,"2025, BC, Canada, Vancouver Island","Sunflower Sea Star","https://www.inaturalist.org/observations/334170243","https://inaturalist-open-data.s3.amazonaws.com/photos/606786198/medium.jpg","johndreynolds",334170243,"Sunflower Sea Star","Animalia",47673,1,0,"2025/04/19 9:07 AM","2025-04-19","2025-04-19 16:07:00 UTC","America/Vancouver",60,60,"","open","false","","",459348,"John D Reynolds","2026-01-10 03:51:11 UTC","2026-01-10 04:07:10 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2024-09-11 10:37:00 -0800","scuba, 40fsw","Hoonah-Angoon Census Area, AK, USA",58.2105479982,-136.3814419138,"","Sunflower Sea Star","https://www.inaturalist.org/observations/333996113","https://inaturalist-open-data.s3.amazonaws.com/photos/606437716/medium.jpg","underwaterpat",333996113,"Sunflower Sea Star","Animalia",47673,3,0,"2024/09/11 10:37 AM","2024-09-11","2024-09-11 18:37:00 UTC","Alaska",244,244,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-08 18:39:41 UTC","2026-01-30 01:37:15 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2024-09-11 10:37:00 -0800","scuba, 40fsw","Hoonah-Angoon Census Area, AK, USA",58.2105479982,-136.3814419138,"","Sunflower Sea Star","https://www.inaturalist.org/observations/333996112","https://inaturalist-open-data.s3.amazonaws.com/photos/606437717/medium.jpg","underwaterpat",333996112,"Sunflower Sea Star","Animalia",47673,3,0,"2024/09/11 10:37 AM","2024-09-11","2024-09-11 18:37:00 UTC","Alaska",244,244,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-08 18:39:41 UTC","2026-01-30 01:37:17 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2024-09-11 10:37:00 -0800","scuba, 40fsw","Hoonah-Angoon Census Area, AK, USA",58.2105479982,-136.3814419138,"","Sunflower Sea Star","https://www.inaturalist.org/observations/333996111","https://inaturalist-open-data.s3.amazonaws.com/photos/606437724/medium.jpg","underwaterpat",333996111,"Sunflower Sea Star","Animalia",47673,2,0,"2024/09/11 10:37 AM","2024-09-11","2024-09-11 18:37:00 UTC","Alaska",244,244,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-08 18:39:40 UTC","2026-01-30 01:37:18 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2024-09-11 10:37:00 -0800","scuba, 40fsw","Hoonah-Angoon Census Area, AK, USA",58.2105479982,-136.3814419138,"","Sunflower Sea Star","https://www.inaturalist.org/observations/333996108","https://inaturalist-open-data.s3.amazonaws.com/photos/606437686/medium.jpg","underwaterpat",333996108,"Sunflower Sea Star","Animalia",47673,2,0,"2024/09/11 10:37 AM","2024-09-11","2024-09-11 18:37:00 UTC","Alaska",244,244,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-08 18:39:40 UTC","2026-01-30 01:37:21 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2024-09-11 10:37:00 -0800","scuba, 40fsw","Hoonah-Angoon Census Area, AK, USA",58.2105479982,-136.3814419138,"","Sunflower Sea Star","https://www.inaturalist.org/observations/333996107","https://inaturalist-open-data.s3.amazonaws.com/photos/606437688/medium.jpg","underwaterpat",333996107,"Sunflower Sea Star","Animalia",47673,2,0,"2024/09/11 10:37 AM","2024-09-11","2024-09-11 18:37:00 UTC","Alaska",244,244,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-08 18:39:40 UTC","2026-01-30 01:37:23 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2024-09-11 10:37:00 -0800","scuba, 40fsw","Hoonah-Angoon Census Area, AK, USA",58.2105479982,-136.3814419138,"","Sunflower Sea Star","https://www.inaturalist.org/observations/333996105","https://inaturalist-open-data.s3.amazonaws.com/photos/606437690/medium.jpg","underwaterpat",333996105,"Sunflower Sea Star","Animalia",47673,2,0,"2024/09/11 10:37 AM","2024-09-11","2024-09-11 18:37:00 UTC","Alaska",244,244,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-08 18:39:40 UTC","2026-01-30 01:37:25 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2024-09-13 10:37:00 -0800","scuba, 30fsw","Kupreanof, AK 99833, USA",56.8240328854,-132.9510817485,"","Sunflower Sea Star","https://www.inaturalist.org/observations/333996102","https://inaturalist-open-data.s3.amazonaws.com/photos/606437447/medium.jpg","underwaterpat",333996102,"Sunflower Sea Star","Animalia",47673,2,0,"2024/09/13 10:37 AM","2024-09-13","2024-09-13 18:37:00 UTC","America/Sitka",445,445,"","open","false","","",752052,"Pat Webster @underwaterpat","2026-01-08 18:39:39 UTC","2026-01-30 01:37:26 UTC","research","CC-BY",NA,NA,"false"
